year,event_id,knet_station,hinet_station,series,seconds_relative_to_theoretical_p,value
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-45.441763401031494,4765.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-45.371763467788696,4781.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-45.3017635345459,4787.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-45.2317636013031,4768.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-45.161763429641724,4770.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-45.091763496398926,4741.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-45.02176356315613,4714.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.95176339149475,4701.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.88176345825195,4692.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.811763525009155,4720.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.74176359176636,4713.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.67176342010498,4704.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.60176348686218,4712.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.531763553619385,4718.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.46176338195801,4678.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.39176344871521,4614.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.32176351547241,4563.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.251763582229614,4515.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.18176341056824,4480.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.11176347732544,4455.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-44.04176354408264,4443.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.971763372421265,4462.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.90176343917847,4504.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.83176350593567,4559.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.76176357269287,4623.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.691763401031494,4638.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.621763467788696,4669.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.5517635345459,4652.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.4817636013031,4644.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.411763429641724,4623.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.341763496398926,4603.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.27176356315613,4589.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.20176339149475,4574.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.13176345825195,4576.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-43.061763525009155,4590.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.99176359176636,4651.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.92176342010498,4690.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.85176348686218,4714.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.781763553619385,4729.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.71176338195801,4721.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.64176344871521,4683.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.57176351547241,4640.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.501763582229614,4618.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.43176341056824,4595.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.36176347732544,4575.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.29176354408264,4571.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.221763372421265,4586.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.15176343917847,4596.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.08176350593567,4610.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-42.01176357269287,4608.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.941763401031494,4586.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.871763467788696,4586.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.8017635345459,4576.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.7317636013031,4547.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.661763429641724,4534.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.591763496398926,4539.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.52176356315613,4555.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.45176339149475,4589.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.38176345825195,4610.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.311763525009155,4620.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.24176359176636,4644.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.17176342010498,4655.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.10176348686218,4691.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-41.031763553619385,4735.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.96176338195801,4810.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.89176344871521,4880.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.82176351547241,4910.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.751763582229614,4916.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.68176341056824,4910.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.61176347732544,4892.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.54176354408264,4869.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.471763372421265,4838.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.40176343917847,4805.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.33176350593567,4797.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.26176357269287,4747.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.191763401031494,4705.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.121763467788696,4679.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-40.0517635345459,4613.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.9817636013031,4564.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.911763429641724,4531.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.841763496398926,4512.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.77176356315613,4468.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.70176339149475,4463.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.63176345825195,4471.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.561763525009155,4493.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.49176359176636,4524.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.42176342010498,4564.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.35176348686218,4595.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.281763553619385,4613.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.21176338195801,4625.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.14176344871521,4641.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.07176351547241,4631.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-39.001763582229614,4623.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.93176341056824,4616.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.86176347732544,4639.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.79176354408264,4633.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.721763372421265,4616.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.65176343917847,4573.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.58176350593567,4541.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.51176357269287,4523.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.441763401031494,4518.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.371763467788696,4523.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.3017635345459,4531.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.2317636013031,4558.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.161763429641724,4600.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.091763496398926,4661.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-38.02176356315613,4707.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.95176339149475,4755.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.88176345825195,4761.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.811763525009155,4726.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.74176359176636,4699.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.67176342010498,4690.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.60176348686218,4682.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.531763553619385,4668.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.46176338195801,4649.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.39176344871521,4660.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.32176351547241,4656.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.251763582229614,4648.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.18176341056824,4620.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.11176347732544,4608.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-37.04176354408264,4573.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.971763372421265,4565.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.90176343917847,4565.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.83176350593567,4579.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.76176357269287,4613.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.691763401031494,4655.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.621763467788696,4725.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.5517635345459,4776.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.4817636013031,4839.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.411763429641724,4896.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.341763496398926,4915.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.27176356315613,4920.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.20176339149475,4902.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.13176345825195,4852.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-36.061763525009155,4777.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.99176359176636,4685.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.92176342010498,4624.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.85176348686218,4571.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.781763553619385,4564.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.71176338195801,4541.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.64176344871521,4543.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.57176351547241,4542.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.501763582229614,4546.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.43176341056824,4533.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.36176347732544,4524.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.29176354408264,4497.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.221763372421265,4479.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.15176343917847,4439.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.08176350593567,4441.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-35.01176357269287,4473.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.941763401031494,4502.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.871763467788696,4560.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.8017635345459,4622.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.7317636013031,4705.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.661763429641724,4747.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.591763496398926,4748.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.52176356315613,4767.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.45176339149475,4765.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.38176345825195,4742.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.311763525009155,4735.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.24176359176636,4688.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.17176342010498,4646.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.10176348686218,4566.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-34.031763553619385,4525.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.96176338195801,4490.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.89176344871521,4479.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.82176351547241,4471.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.751763582229614,4521.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.68176341056824,4584.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.61176347732544,4633.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.54176354408264,4694.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.471763372421265,4737.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.40176343917847,4751.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.33176350593567,4747.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.26176357269287,4705.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.191763401031494,4684.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.121763467788696,4658.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-33.0517635345459,4646.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.9817636013031,4642.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.911763429641724,4631.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.841763496398926,4649.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.77176356315613,4654.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.70176339149475,4638.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.63176345825195,4672.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.561763525009155,4698.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.49176359176636,4711.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.42176342010498,4747.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.35176348686218,4757.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.281763553619385,4775.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.21176338195801,4768.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.14176344871521,4772.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.07176351547241,4756.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-32.001763582229614,4740.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.931763410568237,4727.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.86176347732544,4686.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.79176354408264,4675.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.721763372421265,4669.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.651763439178467,4645.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.58176350593567,4597.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.51176357269287,4565.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.441763401031494,4507.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.371763467788696,4496.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.3017635345459,4502.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.2317636013031,4535.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.161763429641724,4570.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.091763496398926,4612.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-31.021763563156128,4614.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.95176339149475,4613.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.881763458251953,4624.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.811763525009155,4592.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.741763591766357,4568.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.67176342010498,4566.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.601763486862183,4579.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.531763553619385,4602.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.461763381958008,4634.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.39176344871521,4670.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.321763515472412,4688.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.251763582229614,4706.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.181763410568237,4720.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.11176347732544,4719.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-30.04176354408264,4712.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.971763372421265,4695.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.901763439178467,4685.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.83176350593567,4651.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.76176357269287,4623.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.691763401031494,4590.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.621763467788696,4543.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.5517635345459,4535.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.4817636013031,4526.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.411763429641724,4525.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.341763496398926,4514.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.271763563156128,4511.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.20176339149475,4515.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.131763458251953,4556.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-29.061763525009155,4591.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.991763591766357,4645.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.92176342010498,4654.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.851763486862183,4679.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.781763553619385,4684.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.711763381958008,4700.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.64176344871521,4698.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.571763515472412,4710.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.501763582229614,4725.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.431763410568237,4716.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.36176347732544,4708.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.29176354408264,4714.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.221763372421265,4703.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.151763439178467,4703.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.08176350593567,4709.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-28.01176357269287,4700.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.941763401031494,4694.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.871763467788696,4703.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.8017635345459,4728.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.7317636013031,4712.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.661763429641724,4722.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.591763496398926,4723.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.521763563156128,4752.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.45176339149475,4743.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.381763458251953,4710.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.311763525009155,4673.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.241763591766357,4635.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.17176342010498,4632.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.101763486862183,4605.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-27.031763553619385,4597.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.961763381958008,4585.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.89176344871521,4568.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.821763515472412,4541.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.751763582229614,4529.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.681763410568237,4520.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.61176347732544,4537.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.54176354408264,4535.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.471763372421265,4557.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.401763439178467,4550.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.33176350593567,4564.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.26176357269287,4572.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.191763401031494,4584.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.121763467788696,4599.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-26.0517635345459,4614.0
2004,20040401054100,IWTH04,N.SMTH,hinet_vertical_raw_counts,-25.9817636013031,4644.0
